"TimePeriod","CampaignId","CampaignName","DeviceType","Network","Impressions","Clicks","Spend","Ctr","AverageCpc","QualityScore","AdDistribution","AverageCpm"
"2020-10-24","392311656","Other Top Brands - Important Items | Shopping","Computer","Audience","132","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-10-24","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Bing and Yahoo! search","63","1","0.05","1.59%","0.05","--","Search","0.79"
"2020-10-24","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Syndicated search partners","162","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Audience","3","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-10-24","392311656","Other Top Brands - Important Items | Shopping","Tablet","Syndicated search partners","12","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392311657","Everything Else | Shopping","Computer","Bing and Yahoo! search","48","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392311657","Everything Else | Shopping","Computer","Syndicated search partners","7","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392311657","Everything Else | Shopping","Smartphone","Bing and Yahoo! search","44","1","0.01","2.27%","0.01","--","Search","0.23"
"2020-10-24","392311657","Everything Else | Shopping","Smartphone","Syndicated search partners","77","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392311657","Everything Else | Shopping","Tablet","Syndicated search partners","3","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392522243","HDD | Search | Test","Computer","Bing and Yahoo! search","272","14","10.95","5.15%","0.78","8","Search","40.26"
"2020-10-24","392522243","HDD | Search | Test","Computer","Syndicated search partners","240","5","1.61","2.08%","0.32","8","Search","6.71"
"2020-10-24","392522243","HDD | Search | Test","Computer","AOL search","0","0","0.00","","0.00","8","Search","0.00"
"2020-10-24","392522243","HDD | Search | Test","Computer","Audience","1","0","0.00","0.00%","0.00","8","Audience","0.00"
"2020-10-24","392522243","HDD | Search | Test","Smartphone","Bing and Yahoo! search","9","1","0.63","11.11%","0.63","8","Search","70.00"
"2020-10-24","392522243","HDD | Search | Test","Smartphone","Syndicated search partners","31","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-24","392522243","HDD | Search | Test","Smartphone","Audience","4","0","0.00","0.00%","0.00","8","Audience","0.00"
"2020-10-24","392522243","HDD | Search | Test","Tablet","Syndicated search partners","1","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-24","392522244","EMC | NetApp | Drives | Search | New","Computer","Bing and Yahoo! search","8","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-24","392522244","EMC | NetApp | Drives | Search | New","Computer","Syndicated search partners","3","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-24","392522244","EMC | NetApp | Drives | Search | New","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-24","392522246","Dell | Power Supplies | TK","Computer","Bing and Yahoo! search","26","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522246","Dell | Power Supplies | TK","Computer","Syndicated search partners","17","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522246","Dell | Power Supplies | TK","Computer","AOL search","0","0","0.00","","0.00","9","Search","0.00"
"2020-10-24","392522246","Dell | Power Supplies | TK","Computer","Audience","4","0","0.00","0.00%","0.00","9","Audience","0.00"
"2020-10-24","392522246","Dell | Power Supplies | TK","Smartphone","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522246","Dell | Power Supplies | TK","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522247","Dell | Server Hard Drive | TK","Computer","Bing and Yahoo! search","152","2","1.78","1.32%","0.89","8","Search","11.71"
"2020-10-24","392522247","Dell | Server Hard Drive | TK","Computer","Syndicated search partners","26","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-24","392522247","Dell | Server Hard Drive | TK","Computer","AOL search","1","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-24","392522247","Dell | Server Hard Drive | TK","Smartphone","Bing and Yahoo! search","32","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-24","392522247","Dell | Server Hard Drive | TK","Smartphone","Syndicated search partners","14","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-24","392522247","Dell | Server Hard Drive | TK","Tablet","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-24","392522248","Dell | Server Memory | TK","Computer","Bing and Yahoo! search","4","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522249","Dell | Server Motherboards | TK","Computer","Bing and Yahoo! search","14","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522249","Dell | Server Motherboards | TK","Computer","Syndicated search partners","17","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522249","Dell | Server Motherboards | TK","Smartphone","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522249","Dell | Server Motherboards | TK","Smartphone","Syndicated search partners","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522250","Dell | Solid State Drives | TK","Computer","Bing and Yahoo! search","23","1","0.92","4.35%","0.92","8","Search","40.00"
"2020-10-24","392522250","Dell | Solid State Drives | TK","Computer","Syndicated search partners","8","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-24","392522250","Dell | Solid State Drives | TK","Computer","AOL search","2","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-24","392522250","Dell | Solid State Drives | TK","Computer","Audience","1","0","0.00","0.00%","0.00","8","Audience","0.00"
"2020-10-24","392522250","Dell | Solid State Drives | TK","Smartphone","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-24","392522250","Dell | Solid State Drives | TK","Smartphone","Syndicated search partners","7","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-24","392522250","Dell | Solid State Drives | TK","Tablet","Syndicated search partners","3","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-10-24","392522251","HP | Power Supplies | TK","Computer","Bing and Yahoo! search","14","1","0.67","7.14%","0.67","9","Search","47.86"
"2020-10-24","392522251","HP | Power Supplies | TK","Computer","Syndicated search partners","10","1","0.05","10.00%","0.05","9","Search","5.00"
"2020-10-24","392522251","HP | Power Supplies | TK","Smartphone","Syndicated search partners","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522251","HP | Power Supplies | TK","Tablet","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522252","HP | Server Hard Drive | TK","Computer","Bing and Yahoo! search","19","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522252","HP | Server Hard Drive | TK","Computer","Syndicated search partners","7","1","0.25","14.29%","0.25","9","Search","35.71"
"2020-10-24","392522252","HP | Server Hard Drive | TK","Smartphone","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522252","HP | Server Hard Drive | TK","Smartphone","Syndicated search partners","0","0","0.00","","0.00","9","Search","0.00"
"2020-10-24","392522253","HP | Server Memory | TK","Computer","Bing and Yahoo! search","6","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522253","HP | Server Memory | TK","Computer","Syndicated search partners","5","1","0.18","20.00%","0.18","9","Search","36.00"
"2020-10-24","392522253","HP | Server Memory | TK","Smartphone","Bing and Yahoo! search","4","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522253","HP | Server Memory | TK","Smartphone","Syndicated search partners","3","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522254","HP | Server Motherboards | TK","Computer","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522254","HP | Server Motherboards | TK","Computer","Syndicated search partners","3","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522255","HP | Solid State Drives | TK","Computer","Bing and Yahoo! search","29","4","3.11","13.79%","0.78","9","Search","107.24"
"2020-10-24","392522255","HP | Solid State Drives | TK","Computer","Syndicated search partners","0","0","0.00","","0.00","9","Search","0.00"
"2020-10-24","392522255","HP | Solid State Drives | TK","Smartphone","Syndicated search partners","5","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522256","Lenovo | Power Supplies | TK","Computer","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","10","Search","0.00"
"2020-10-24","392522256","Lenovo | Power Supplies | TK","Computer","Syndicated search partners","3","0","0.00","0.00%","0.00","10","Search","0.00"
"2020-10-24","392522257","Lenovo | Server Hard Drive | TK","Computer","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","10","Search","0.00"
"2020-10-24","392522257","Lenovo | Server Hard Drive | TK","Smartphone","Syndicated search partners","0","0","0.00","","0.00","10","Search","0.00"
"2020-10-24","392522260","Sun | Power Supplies | TK","Computer","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","7","Search","0.00"
"2020-10-24","392522260","Sun | Power Supplies | TK","Smartphone","Syndicated search partners","0","0","0.00","","0.00","7","Search","0.00"
"2020-10-24","392522261","Sun | Server Hard Drive | TK","Computer","Bing and Yahoo! search","0","0","0.00","","0.00","9","Search","0.00"
"2020-10-24","392522261","Sun | Server Hard Drive | TK","Computer","Syndicated search partners","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-10-24","392522261","Sun | Server Hard Drive | TK","Computer","AOL search","0","0","0.00","","0.00","9","Search","0.00"
"2020-10-24","392522262","Sun | Server Motherboards | TK","Computer","Bing and Yahoo! search","0","0","0.00","","0.00","--","Search","0.00"
"2020-10-24","392522262","Sun | Server Motherboards | TK","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392522264","Cisco | New | Search","Computer","Bing and Yahoo! search","185","6","5.04","3.24%","0.84","--","Search","27.24"
"2020-10-24","392522264","Cisco | New | Search","Computer","Syndicated search partners","61","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392522264","Cisco | New | Search","Computer","Audience","1","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-10-24","392522264","Cisco | New | Search","Smartphone","Bing and Yahoo! search","3","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392522264","Cisco | New | Search","Smartphone","Syndicated search partners","3","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392522265","Dell | Search | Greater Than 100","Computer","Bing and Yahoo! search","172","6","1.10","3.49%","0.18","--","Search","6.40"
"2020-10-24","392522265","Dell | Search | Greater Than 100","Computer","Syndicated search partners","428","2","0.21","0.47%","0.11","--","Search","0.49"
"2020-10-24","392522265","Dell | Search | Greater Than 100","Computer","AOL search","6","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392522265","Dell | Search | Greater Than 100","Smartphone","Bing and Yahoo! search","55","2","0.32","3.64%","0.16","--","Search","5.82"
"2020-10-24","392522265","Dell | Search | Greater Than 100","Smartphone","Syndicated search partners","155","6","1.56","3.87%","0.26","--","Search","10.06"
"2020-10-24","392522265","Dell | Search | Greater Than 100","Smartphone","Audience","1","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-10-24","392522265","Dell | Search | Greater Than 100","Tablet","Bing and Yahoo! search","3","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392522265","Dell | Search | Greater Than 100","Tablet","Syndicated search partners","9","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392522266","Dell | Search | Less Than 100","Computer","Bing and Yahoo! search","71","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392522266","Dell | Search | Less Than 100","Computer","Syndicated search partners","125","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392522266","Dell | Search | Less Than 100","Computer","AOL search","4","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392522266","Dell | Search | Less Than 100","Smartphone","Bing and Yahoo! search","25","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392522266","Dell | Search | Less Than 100","Smartphone","Syndicated search partners","81","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392522266","Dell | Search | Less Than 100","Tablet","Bing and Yahoo! search","3","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-24","392522266","Dell | Search | Less Than 100","Tablet","Syndicated search partners","3","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-25","353847373","Main Shopping - Important Items","Computer","Bing and Yahoo! search","408","3","0.60","0.74%","0.20","--","Search","1.47"
"2020-10-25","353847373","Main Shopping - Important Items","Computer","Syndicated search partners","164","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-25","353847373","Main Shopping - Important Items","Computer","Audience","34","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-10-25","353847373","Main Shopping - Important Items","Smartphone","Bing and Yahoo! search","41","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-25","353847373","Main Shopping - Important Items","Smartphone","Syndicated search partners","114","2","0.10","1.75%","0.05","--","Search","0.88"
"2020-10-25","353847373","Main Shopping - Important Items","Smartphone","Audience","214","6","0.29","2.80%","0.05","--","Audience","1.36"
"2020-10-25","353847373","Main Shopping - Important Items","Tablet","Bing and Yahoo! search","3","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-25","353847373","Main Shopping - Important Items","Tablet","Syndicated search partners","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-10-25","353847373","Main Shopping - Important Items","Tablet","Audience","24","1","0.03","4.17%","0.03","--","Audience","1.25"
"2020-10-25","392311656","Other Top Brands - Important Items | Shopping","Computer","Bing and Yahoo! search","374","1","0.55","0.27%","0.55","--","Search","1.47"
"2020-10-25","392311656","Other Top Brands - Important Items | Shopping","Computer","Syndicated search partners","216","2","0.40","0.93%","0.20","--","Search","1.85"
"2020-10-25","392311656","Other Top Brands - Important Items | Shopping","Computer","Audience","53","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-10-25","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Bing and Yahoo! search","25","0","0.00","0.00%","0.00","--","Search","0.00"
